id,name,normalized_name,category,subcategory,description,comarca,municipality,province,latitude,longitude,coordinates_source,coordinates_confidence,address,picnic,tables,benches,barbecue,drinking_water,fountain,toilets,bins,parking,shade,playground,sports_area,bathing,dogs_allowed,accessibility,camping,caravan,electricity,showers,picnic_confidence,tables_confidence,benches_confidence,barbecue_confidence,drinking_water_confidence,fountain_confidence,toilets_confidence,bins_confidence,parking_confidence,shade_confidence,playground_confidence,sports_area_confidence,bathing_confidence,dogs_allowed_confidence,accessibility_confidence,camping_confidence,caravan_confidence,electricity_confidence,showers_confidence,picnic_source,tables_source,benches_source,barbecue_source,drinking_water_source,fountain_source,toilets_source,bins_source,parking_source,shade_source,playground_source,sports_area_source,bathing_source,dogs_allowed_source,accessibility_source,camping_source,caravan_source,electricity_source,showers_source,opening_hours,contact,website,google_place_id,osm_id,official_source,sources,source_urls,verification_status,confidence_score,last_verified,notes,possible_duplicate,duplicate_of_candidates
REC02489,barraca de pedra seca 10042,barraca de pedra seca 10042,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.4201509,0.8493357,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049402,no,font_cartografica,https://www.openstreetmap.org/node/7417049402,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02490,barraca de pedra seca 10062,barraca de pedra seca 10062,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.4150501,0.862157,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049403,no,font_cartografica,https://www.openstreetmap.org/node/7417049403,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02491,barraca de pedra seca 10065,barraca de pedra seca 10065,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.412,0.8864491,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049404,no,font_cartografica,https://www.openstreetmap.org/node/7417049404,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 2491, ""osm_id"": ""node/7417049405"", ""name"": ""barraca de pedra seca 10064"", ""distance_m"": 92.8, ""name_similarity"": 0.96}]"
REC02492,barraca de pedra seca 10064,barraca de pedra seca 10064,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.4113804,0.8871939,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049405,no,font_cartografica,https://www.openstreetmap.org/node/7417049405,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,True,"[{""index"": 2490, ""osm_id"": ""node/7417049404"", ""name"": ""barraca de pedra seca 10065"", ""distance_m"": 92.8, ""name_similarity"": 0.96}]"
REC02493,barraca 10063,barraca 10063,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.4048413,0.8883635,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049406,no,font_cartografica,https://www.openstreetmap.org/node/7417049406,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02494,barraca de pedra seca 10045,barraca de pedra seca 10045,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3917396,0.9129684,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049407,no,font_cartografica,https://www.openstreetmap.org/node/7417049407,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02495,barraca de pedra seca 10046,barraca de pedra seca 10046,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3908725,0.9100155,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049408,no,font_cartografica,https://www.openstreetmap.org/node/7417049408,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02496,barraca de pedra seca 10043,barraca de pedra seca 10043,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3861933,0.9182869,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049409,no,font_cartografica,https://www.openstreetmap.org/node/7417049409,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02497,(sense nom - OSM),,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3825351,0.9009323,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049410,no,font_cartografica,https://www.openstreetmap.org/node/7417049410,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02498,barraca de pedra seca 10044,barraca de pedra seca 10044,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.381335,0.9112334,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049411,no,font_cartografica,https://www.openstreetmap.org/node/7417049411,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02499,barraca de pedra seca 10047,barraca de pedra seca 10047,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3795721,0.9220755,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049412,no,font_cartografica,https://www.openstreetmap.org/node/7417049412,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02500,barraca de pedra seca 10050,barraca de pedra seca 10050,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3801727,0.9324199,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049413,no,font_cartografica,https://www.openstreetmap.org/node/7417049413,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02501,barraca de pedra seca 10051,barraca de pedra seca 10051,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.376988,0.9308691,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049414,no,font_cartografica,https://www.openstreetmap.org/node/7417049414,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02502,barraca de pedra seca 10060,barraca de pedra seca 10060,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3741198,0.9373354,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049415,no,font_cartografica,https://www.openstreetmap.org/node/7417049415,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02503,barraca de pedra seca 10059,barraca de pedra seca 10059,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.371025,0.9324328,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049416,no,font_cartografica,https://www.openstreetmap.org/node/7417049416,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02504,barraca de pedra seca 10041,barraca de pedra seca 10041,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.362809,0.9407845,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049417,no,font_cartografica,https://www.openstreetmap.org/node/7417049417,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02505,barraca de pedra seca 10040,barraca de pedra seca 10040,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3610333,0.941823,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049418,no,font_cartografica,https://www.openstreetmap.org/node/7417049418,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02506,barraca de pedra seca 10052,barraca de pedra seca 10052,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3712201,0.9084335,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049419,no,font_cartografica,https://www.openstreetmap.org/node/7417049419,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02507,barraca de pedra seca 10054,barraca de pedra seca 10054,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3684819,0.9094308,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049420,no,font_cartografica,https://www.openstreetmap.org/node/7417049420,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02508,(sense nom - OSM),,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3660178,0.906015,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049421,no,font_cartografica,https://www.openstreetmap.org/node/7417049421,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02509,(sense nom - OSM),,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3555885,0.8698741,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417049422,no,font_cartografica,https://www.openstreetmap.org/node/7417049422,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02510,barraca de pedra seca 10094,barraca de pedra seca 10094,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3979073,0.9109068,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417112298,no,font_cartografica,https://www.openstreetmap.org/node/7417112298,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02511,barraca de pedra seca 10085,barraca de pedra seca 10085,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3816701,0.8758557,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417112299,no,font_cartografica,https://www.openstreetmap.org/node/7417112299,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02512,(sense nom - OSM),,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3953759,0.8572524,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417112300,no,font_cartografica,https://www.openstreetmap.org/node/7417112300,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02513,(sense nom - OSM),,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.39303,0.8414746,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417112301,no,font_cartografica,https://www.openstreetmap.org/node/7417112301,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02514,(sense nom - OSM),,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3846607,0.8436572,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417112302,no,font_cartografica,https://www.openstreetmap.org/node/7417112302,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02515,(sense nom - OSM),,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3798438,0.8473785,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417112303,no,font_cartografica,https://www.openstreetmap.org/node/7417112303,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02516,(sense nom - OSM),,patrimoni,ruina,,Garrigues,la Pobla de Cérvoles,Lleida,41.3697651,0.8487548,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7417112304,no,font_cartografica,https://www.openstreetmap.org/node/7417112304,unverified,low,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02517,barraca de pedra seca 10151,barraca de pedra seca 10151,patrimoni,ruina,,Garrigues,Cervià de les Garrigues,Lleida,41.4579733,0.8306418,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7418617208,no,font_cartografica,https://www.openstreetmap.org/node/7418617208,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02518,barraca de pedra seca 10148,barraca de pedra seca 10148,patrimoni,ruina,,Garrigues,Cervià de les Garrigues,Lleida,41.4319457,0.8498921,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7418617209,no,font_cartografica,https://www.openstreetmap.org/node/7418617209,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02519,barraca de pedra seca 10150,barraca de pedra seca 10150,patrimoni,ruina,,Garrigues,Cervià de les Garrigues,Lleida,41.4314465,0.8451708,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7418617210,no,font_cartografica,https://www.openstreetmap.org/node/7418617210,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
REC02520,barraca de pedra seca 10149,barraca de pedra seca 10149,patrimoni,ruina,,Garrigues,Cervià de les Garrigues,Lleida,41.4270325,0.8479426,osm,high,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,,,,,,,,,,,,,,,,unknown,unknown,unknown,,node/7418617211,no,font_cartografica,https://www.openstreetmap.org/node/7418617211,verified_geometry_only,medium,2026-08-09,Font unica: OpenStreetMap. Equipaments no confirmats per cap font oficial/web encara: marcats 'unknown' fins a contrastar.,False,
